# AUTO-GENERATED FILE — do not edit by hand. Regenerate with: python3 src/data/create_equipment_csv.py
EquipmentGameId|SetId|CardId|Rarity|ImageURL
EG9d3a301a29|DYN|DYN117|L|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN117.png
EG9d3a301a29|FAB|FAB110|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB110.png
EG652527860e|DYN|DYN045|M|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN045.png
EG652527860e|DYN|DYN045|V|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN045_Marvel.png
EGaac4c6580b|DYN|DYN213|M|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN213.png
EGaac4c6580b|DYN|DYN213|V|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN213_Marvel.png
EG8c631fc4eb|DYN|DYN234|L|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN234.png
EG8c631fc4eb|DYN|DYN234|V|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN234_Marvel.png
EG8c631fc4eb|FAB|FAB111|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB111.png
EG8c631fc4eb|GEM|GEM112|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM112-RF.webp
EG851a5ed5ae|DYN|DYN089|R|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN089.png
EG851a5ed5ae|FAB|FAB188|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB188.png
EG8d526eeeb8|DYN|DYN152|R|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN152.png
EG1e6e9acfb2|ARK|ARK003|M|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/ARK003.webp
EG1e6e9acfb2|DYN|DYN118|M|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN118.png
EG7b84b0d4ab|DYN|DYN235|R|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN235.png
EG8a807f15c3|DYN|DYN026|M|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN026.png
EG8a807f15c3|DYN|DYN026|V|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN026_Marvel.png
EGc1ae0cae15|AUR|AUR028|R|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AUR028.webp
EGc1ae0cae15|DYN|DYN236|R|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN236.png
EGc1ae0cae15|TER|TER029|R|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/TER029.webp
EG45e3c88525|AJV|AJV003|R|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/AJV003.webp
EG45e3c88525|DYN|DYN027|R|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN027.png
EG45e3c88525|MPG|MPG011|C|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/MPG011.webp
EG45e3c88525|SBR|SBR004|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBR004.webp
EGac56f1da70|DYN|DYN046|R|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN046.png
EGac56f1da70|SFA|SFA008|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SFA008.webp
EGac56f1da70|TCC|TCC081|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC081.png
EG58300ecd08|DYN|DYN214|R|https://storage.googleapis.com/fabmaster/cardfaces/2022-DYN/EN/DYN214.png
EG58300ecd08|FAB|FAB259|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB259.png
EG0c7c536dbe|OUT|OUT141|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT141.width-450.png
EG7f4a4b371c|AAZ|AAZ003|C|https://storage.googleapis.com/fabmaster/cardfaces/2024-ARMORY-AAZ/EN/AAZ003.png
EG7f4a4b371c|AZL|AZL003|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-AZL/EN/AZL003.png
EG7f4a4b371c|LGS|LGS133|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS133.png
EG7f4a4b371c|OUT|OUT097|T|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT097.width-450.png
EG7f4a4b371c|SAZ|SAZ003|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SAZ003.webp
EG864577d8d5|LGS|LGS137|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS137.png
EG864577d8d5|OUT|OUT098|T|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT098.width-450.png
EG864577d8d5|RIP|RIP003|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-RIP/EN/RIP003.png
EGecd28a2566|BEN|BEN005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-BEN/EN/BEN005.png
EGecd28a2566|KAT|KAT005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-KAT/EN/KAT005.png
EGecd28a2566|OUT|OUT181|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT181.width-450.png
EGecd28a2566|UZU|UZU005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-UZU/EN/UZU005.png
EG241d7c8744|BEN|BEN006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-BEN/EN/BEN006.png
EG241d7c8744|OUT|OUT182|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT182.width-450.png
EG81c7b1f397|FAB|FAB124|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB124.png
EG81c7b1f397|OUT|OUT139|L|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT139.width-450.png
EG81c7b1f397|SUP|SUP244|L|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/SUP244.webp
EG81c7b1f397|SUP|SUP244|L|https://d2wlb52bya4y8z.cloudfront.net/media/cards/large/SUP244-RF.webp
EG394f34eb05|ARA|ARA003|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-ARA/EN/ARA003.png
EG394f34eb05|OUT|OUT157|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT157.width-450.png
EG394f34eb05|RIP|RIP004|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-RIP/EN/RIP004.png
EGc8c8181c74|KAT|KAT003|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-KAT/EN/KAT003.png
EGc8c8181c74|OUT|OUT049|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT049.width-450.png
EG2c01c94123|BEN|BEN003|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-BEN/EN/BEN003.png
EG2c01c94123|OUT|OUT140|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT140.width-450.png
EG2c01c94123|UZU|UZU003|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-UZU/EN/UZU003.png
EG26c06045de|FAB|FAB126|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB126.png
EG26c06045de|OUT|OUT095|L|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT095.width-450.png
EG9a6a09f5d4|OUT|OUT096|M|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT096.width-450.png
EG85a39211be|FAB|FAB123|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB123.png
EG85a39211be|OUT|OUT011|L|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT011.width-450.png
EG85a39211be|OUT|OUT011|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT/EN/OUT011_EA.png
EGfbec0d44da|OMN|OMN206|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN206.webp
EGfbec0d44da|OUT|OUT176|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT176.width-450.png
EG216417c3c6|OMN|OMN205|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN205.webp
EG216417c3c6|OUT|OUT175|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT175.width-450.png
EGf7042cf878|OMN|OMN208|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN208.webp
EGf7042cf878|OUT|OUT178|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT178.width-450.png
EG911ac364af|OMN|OMN207|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/OMN207.webp
EG911ac364af|OUT|OUT177|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT177.width-450.png
EG911ac364af|SBZ|SBZ006|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBZ006.webp
EG787a5145d7|BEN|BEN004|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-BEN/EN/BEN004.png
EG787a5145d7|OUT|OUT179|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT179.width-450.png
EGde0cde8b63|AZL|AZL005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-AZL/EN/AZL005.png
EGde0cde8b63|FAB|FAB258|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB258.png
EGde0cde8b63|OUT|OUT180|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT180.width-450.png
EGde0cde8b63|RIP|RIP005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-RIP/EN/RIP005.png
EGb41a49e063|ARA|ARA005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-ARA/EN/ARA005.png
EGb41a49e063|OUT|OUT158|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT158.width-450.png
EGb41a49e063|RIP|RIP006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-RIP/EN/RIP006.png
EG0f61a814ef|FAB|FAB125|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB125.png
EG0f61a814ef|OUT|OUT094|L|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT094.width-450.png
EG0f61a814ef|OUT|OUT094|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT/EN/OUT094_EA.png
EGc9d8ec96df|FAB|FAB127|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB127.png
EGc9d8ec96df|OUT|OUT174|L|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT174.width-450.png
EGa88e53f809|AZL|AZL004|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-OUT-AZL/EN/AZL004.png
EGa88e53f809|OUT|OUT099|C|https://dhhim4ltzu1pj.cloudfront.net/media/images/OUT099.width-450.png
EGfdd2eaa9a6|DTD|DTD206|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD206.png
EGdf1e484a97|DTD|DTD166|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD166.png
EG11e2679543|DTD|DTD168|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD168.png
EG928b03cdec|DTD|DTD217|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD217.png
EG928b03cdec|DTD|DTD217|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD217_V2.png
EG928b03cdec|FAB|FAB143|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB143.png
EG0f697df28c|DTD|DTD211|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD211.png
EG0f697df28c|DTD|DTD211|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD211_V2.png
EG0f697df28c|FAB|FAB142|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB142.png
EG0f697df28c|GEM|GEM149|P|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/GEM149-RF.webp
EGd19f2e58da|DTD|DTD004|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD004.png
EGd19f2e58da|DTD|DTD004|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD004_EA.png
EGd19f2e58da|FAB|FAB138|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB138.png
EGd1e0cb8227|DTD|DTD224|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD224.png
EGefff9a04c6|DTD|DTD222|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD222.png
EG06e136f472|DTD|DTD225|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD225.png
EG64c9000a6b|DTD|DTD223|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD223.png
EG9243c9d967|DTD|DTD167|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD167.png
EGe57802f696|DTD|DTD136|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD136.png
EG34a25c963c|DTD|DTD207|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD207.png
EG34a25c963c|FAB|FAB141|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB141.png
EGdaaad48322|DTD|DTD078|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD078.png
EG06db0ec7be|DTD|DTD076|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD076.png
EG20a6ec4d89|DTD|DTD077|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD077.png
EG20a6ec4d89|SBL|SBL008|C|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SBL008.webp
EG3f68c47bf8|DTD|DTD075|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD075.png
EG19ef3f12cc|DTD|DTD200|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD200.png
EG19ef3f12cc|FAB|FAB140|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB140.png
EG5d884e4608|DTD|DTD165|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD165.png
EGd167031f45|DTD|DTD047|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD047.png
EGd167031f45|FAB|FAB139|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB139.png
EGf6f2507fd4|DTD|DTD106|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD106.png
EGf6f2507fd4|DTD|DTD106|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-DTD/EN/DTD106_V2.png
EGe6555e68d8|LGS|LGS206|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS206.png
EGe6555e68d8|TCC|TCC029|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC029.png
EGa6b4f00e3f|LGS|LGS259|P|https://dhhim4ltzu1pj.cloudfront.net/media/images/LGS259.original.png
EGa6b4f00e3f|SFA|SFA006|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SFA006.webp
EGa6b4f00e3f|TCC|TCC080|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC080.png
EG70cf9dd818|LGS|LGS208|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS208.png
EG70cf9dd818|TCC|TCC031|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC031.png
EGa6aad9d98b|LGS|LGS209|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS209.png
EGa6aad9d98b|TCC|TCC032|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC032.png
EG98b905c2c7|LGS|LGS207|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS207.png
EG98b905c2c7|TCC|TCC030|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC030.png
EG9d62925f2a|JDG|JDG034|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/JDG034.png
EG9d62925f2a|LGS|LGS210|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS210.png
EG9d62925f2a|TCC|TCC033|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC033.png
EGf8b401da55|EVO|EVO039|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO039.png
EGf8b401da55|TCC|TCC008|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC008.png
EG1374156713|EVO|EVO041|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO041.png
EG1374156713|TCC|TCC010|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC010.png
EG5794766c4f|EVO|EVO040|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO040.png
EG5794766c4f|TCC|TCC009|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC009.png
EGebae86b742|EVO|EVO038|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO038.png
EGebae86b742|TCC|TCC007|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC007.png
EGfa6fc9adf5|LGS|LGS215|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS215.png
EGfa6fc9adf5|TCC|TCC053|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC053.png
EGfe733709fd|LGS|LGS214|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS214.png
EGfe733709fd|TCC|TCC052|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC052.png
EG4d4415e77f|LGS|LGS258|P|https://dhhim4ltzu1pj.cloudfront.net/media/images/LGS258.original.png
EG4d4415e77f|TCC|TCC079|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC079.png
EG643f51dea2|LGS|LGS213|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS213.png
EG643f51dea2|TCC|TCC051|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC051.png
EG55ffd73e30|SFA|SFA009|R|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/SFA009.webp
EG55ffd73e30|TCC|TCC082|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC082.png
EG540fe4057f|EVO|EVO024|T|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO024.png
EG540fe4057f|LGS|LGS184|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS184.png
EG540fe4057f|TCC|TCC005|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC005.png
EGc1b930f704|EVO|EVO023|T|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO023.png
EGc1b930f704|LGS|LGS183|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS183.png
EGc1b930f704|TCC|TCC004|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC004.png
EG85c9f85aa7|EVO|EVO022|T|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO022.png
EG85c9f85aa7|LGS|LGS182|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS182.png
EG85c9f85aa7|TCC|TCC003|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC003.png
EG9c3b2a681b|EVO|EVO025|T|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO025.png
EG9c3b2a681b|LGS|LGS185|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS185.png
EG9c3b2a681b|TCC|TCC006|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC006.png
EGed833bcb07|LGS|LGS216|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS216.png
EGed833bcb07|TCC|TCC054|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-TCC/EN/TCC054.png
EGd5d1d651ac|EVO|EVO013|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO013.png
EGd5d1d651ac|FAB|FAB169|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB169.png
EG4fe832293f|EVO|EVO016|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO016.png
EGc4739edf23|EVO|EVO015|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO015.png
EGe4f1e0a5de|EVO|EVO014|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO014.png
EG5130e3fdc6|EVO|EVO017|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO017.png
EG39d48ffa45|EVO|EVO031|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO031.png
EG39d48ffa45|EVO|EVO031|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO031_V2.png
EGad0eb2b24b|EVO|EVO047|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO047.png
EG08c64e92e3|EVO|EVO051|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO051.png
EG08192ed81e|EVO|EVO049|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO049.png
EGf9ab071236|EVO|EVO030|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO030.png
EGf9ab071236|EVO|EVO030|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO030_V2.png
EG22a1cb17e6|EVO|EVO048|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO048.png
EG629d15dc30|EVO|EVO034|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO034.png
EG629d15dc30|FAB|FAB207|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB207.png
EG19eeb11ded|EVO|EVO046|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO046.png
EGb45198dc6e|EVO|EVO035|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO035.png
EG1ef7f851f4|EVO|EVO032|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO032.png
EG1ef7f851f4|EVO|EVO032|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO032_V2.png
EG880c72667a|EVO|EVO033|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO033.png
EG880c72667a|EVO|EVO033|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO033_V2.png
EG0e5a508713|EVO|EVO044|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO044.png
EGf92181feaf|EVO|EVO043|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO043.png
EG545497620f|EVO|EVO042|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO042.png
EGd8e2764080|EVO|EVO045|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO045.png
EG88fe05f384|EVO|EVO036|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO036.png
EG929dc2d1d6|EVO|EVO028|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO028.png
EG929dc2d1d6|EVO|EVO028|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO028_V2.png
EG94d8a73fdc|EVO|EVO026|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO026.png
EG94d8a73fdc|EVO|EVO026|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO026_V2.png
EG0a496f4d34|EVO|EVO027|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO027.png
EG0a496f4d34|EVO|EVO027|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO027_V2.png
EG264df8d1a3|EVO|EVO029|M|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO029.png
EG264df8d1a3|EVO|EVO029|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO029_V2.png
EG263a580f9c|EVO|EVO037|R|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO037.png
EG6c642d150a|EVO|EVO052|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO052.png
EG6be7fca1b4|EVO|EVO053|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO053.png
EG7b2f1f56bd|EVO|EVO050|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO050.png
EG80d061a623|EVO|EVO011|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO011.png
EG80d061a623|EVO|EVO011|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO011_V2.png
EG80d061a623|FAB|FAB170|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB170.png
EG536cfc5572|EVO|EVO235|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO235.png
EG536cfc5572|FAB|FAB168|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB168.png
EGc398fe5320|EVO|EVO020|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO020.png
EGc398fe5320|LGS|LGS188|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS188.png
EGa5dc13546b|EVO|EVO019|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO019.png
EGa5dc13546b|LGS|LGS187|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS187.png
EGb8c78ac78d|EVO|EVO018|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO018.png
EGb8c78ac78d|LGS|LGS186|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS186.png
EGf0c1bdf0bf|EVO|EVO021|C|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO021.png
EGf0c1bdf0bf|LGS|LGS189|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/LGS189.png
EGdb2df6e79d|EVO|EVO010|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO010_BACK.png
EGdb2df6e79d|EVO|EVO010|V|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO010_BACK_V2.png
EGc4aa84dabb|EVO|EVO247|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO247.png
EGc4aa84dabb|EVO|EVO247|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-EVO/EN/EVO247_V2.png
EGc4aa84dabb|FAB|FAB171|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB171.png
EG397d046da7|FAB|FAB179|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB179.png
EG397d046da7|HVY|HVY008|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY008.png
EGc7d4578dc2|FAB|FAB180|P|https://storage.googleapis.com/fabmaster/cardfaces/promos/FAB180.png
EGc7d4578dc2|HVY|HVY051|L|https://storage.googleapis.com/fabmaster/cardfaces/2023-HVY/EN/HVY051.png
EG89333c38f9|ANQ|ANQ004|L|https://legendstory-production-s3-public.s3.amazonaws.com/media/cards/large/ANQ004-RF.webp
